ID белка,Название семейства/белка,Описание предсказания,Источник предсказания,Вхождение из orf,ORF,Start,End,Source File
PX095754.1|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,81,360,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PX095754.1|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,4,370,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421846.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,22,367,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421846.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,12,336,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PP211221.1|,(+) RNA virus helicase core domain,Viral superfamily 1 RNA helicase core domain,Pfam,-,1A,8,181,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PP211221.1|,"RNA-dependent RNA polymerase, alsuviricetes",RNA dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,278,667,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PP211221.1|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,365,607,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PP211221.1|,P-loop containing nucleoside triphosphate hydrolase,P-loop containing nucleoside triphosphate hydrolases,SUPERFAMILY,Ha,,39,185,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421848.3|,-,Positive stranded ssRNA viruses,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,17,105,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421848.3|,"Astrovirus capsid protein, inner core domain",Astrovirus capsid protein nucleoplasmin-like domain,Pfam,Capsid,2,10,177,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421844.1|,"Astrovirus capsid protein, inner core domain",Astrovirus capsid protein nucleoplasmin-like domain,Pfam,Capsid,2,10,177,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421844.1|,-,Positive stranded ssRNA viruses,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,17,105,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055528.1|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,872,932,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055528.1|,"Peptidase C3A/C3B, picornaviral",3C cysteine protease (picornain 3C),Pfam,3C-like serine protease motif,1A,903,932,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421846.3|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,439,589,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421846.3|,Astrovirus VPg protein,Astrovirus VPg protein,Pfam,-,1A,621,677,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421854.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,21,367,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421854.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,11,337,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421852.1|,"Astrovirus capsid protein, inner core domain",Astrovirus capsid protein nucleoplasmin-like domain,Pfam,Capsid,2,491,703,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421852.1|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,22,355,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421852.1|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,25,378,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421848.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,11,337,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421848.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,21,367,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055533.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,119,491,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055533.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,75,494,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055527.1|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1147,1331,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055527.1|,"Icosahedral viral capsid protein, S domain",Viral coat protein (S domain),Pfam,Capsid precursor protein,2,1768,1896,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055527.1|,"RNA-dependent RNA polymerase, alsuviricetes",RNA dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1094,1329,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055527.1|,-,Positive stranded ssRNA viruses,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1714,1896,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055535.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,121,433,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055535.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,71,458,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PX289198.3|,"Capsid polyprotein VP90, C-terminal",C-terminal tail of astrovirus capsid projection or spike,Pfam,An enzyme that catalyzes the replication of RNA from an RNA template,,425,665,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PX289198.3|,"Astrovirus capsid protein, inner core domain",Astrovirus capsid protein nucleoplasmin-like domain,Pfam,Capsid,2,12,251,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421841.1|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,210,383,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055539.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,80,467,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055539.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,140,394,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ161557.2|,-,Positive stranded ssRNA viruses,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,48,230,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PX289196.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,2,401,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PX289196.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,2,421,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PX395423.1|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,65,192,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055529.1|,-,dsRNA-binding domain-like,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,113,198,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PX289197.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,2,401,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PX289197.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,2,421,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055530.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,79,492,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055530.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,100,500,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055528.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,80,492,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055528.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,127,452,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421845.3|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,439,589,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421845.3|,Astrovirus VPg protein,Astrovirus VPg protein,Pfam,-,1A,621,677,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421843.1|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,439,595,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421843.1|,Astrovirus VPg protein,Astrovirus VPg protein,Pfam,-,1A,621,677,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055524.1|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,996,1159,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421847.4|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,440,635,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421847.4|,Astrovirus VPg protein,Astrovirus VPg protein,Pfam,-,1A,622,678,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421842.3|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,405,571,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421842.3|,Astrovirus VPg protein,Astrovirus VPg protein,Pfam,-,1A,587,643,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421853.3|,Astrovirus VPg protein,Astrovirus VPg protein,Pfam,-,1A,622,678,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421853.3|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,440,596,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421843.3|,-,Positive stranded ssRNA viruses,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,17,104,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421843.3|,"Astrovirus capsid protein, inner core domain",Astrovirus capsid protein nucleoplasmin-like domain,Pfam,Capsid,2,10,177,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055535.1|,-,Trypsin-like peptidase domain,Pfam,"Non structural gene; 2b like nuclear targetting sequence, serine protease",1A,600,731,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055535.1|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,596,748,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ161557.1|,P-loop containing nucleoside triphosphate hydrolase,P-loop containing nucleoside triphosphate hydrolases,SUPERFAMILY,Ha,,603,848,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ161557.1|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1031,1283,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ161557.1|,"RNA-dependent RNA polymerase, alsuviricetes",RNA dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1001,1275,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ161557.1|,Alphavirus-like methyltransferase domain,Viral methyltransferase,Pfam,-,1A,39,300,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ161557.1|,(+) RNA virus helicase core domain,Viral superfamily 1 RNA helicase core domain,Pfam,-,1A,609,848,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421854.1|,-,Positive stranded ssRNA viruses,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,17,106,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421854.1|,"Astrovirus capsid protein, inner core domain",Astrovirus capsid protein nucleoplasmin-like domain,Pfam,Capsid,2,10,177,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055536.3|,"Icosahedral viral capsid protein, S domain",Viral coat protein (S domain),Pfam,Capsid precursor protein,2,242,398,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055536.3|,-,Positive stranded ssRNA viruses,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,215,400,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PX289198.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,2,401,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PX289198.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,2,421,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421847.1|,-,Positive stranded ssRNA viruses,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,17,105,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421847.1|,"Astrovirus capsid protein, inner core domain",Astrovirus capsid protein nucleoplasmin-like domain,Pfam,Capsid,2,10,177,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055532.2|,"RNA-dependent RNA polymerase, alsuviricetes",RNA dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,234,331,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ055532.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,79,387,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421854.3|,Astrovirus VPg protein,Astrovirus VPg protein,Pfam,-,1A,620,673,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421854.3|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,437,588,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PX289197.3|,"Astrovirus capsid protein, inner core domain",Astrovirus capsid protein nucleoplasmin-like domain,Pfam,Capsid,2,12,251,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PX289197.3|,"Capsid polyprotein VP90, C-terminal",C-terminal tail of astrovirus capsid projection or spike,Pfam,An enzyme that catalyzes the replication of RNA from an RNA template,,425,665,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421841.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,44,397,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421841.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,36,442,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421845.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,20,367,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
PQ421845.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,11,336,interpro_выдача/not_annot_targetCDS_ids_part1_pfam_superfamily.csv
