ID белка,product,Хэш-белка,Длина белка,Источник предсказания,ID домена/мотива,Описание предсказания,Начало,Конец,E-value,Unnamed: 9,Дата,Unnamed: 11,Название семейства/белка,Unnamed: 13,Unnamed: 14
PQ055536.1|,putative peptidase,5876cdbe07e10a1a346c8075e433b67b,658,Phobius,NON_CYTOPLASMIC_DOMAIN,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",1,5,-,T,30-10-2025,-,-,-,-
PX113254.1|,polyprotein,5c710362ba38e972a30a84c28fcb8d5c,428,TMHMM,TMhelix,Region of a membrane-bound protein predicted to be embedded in the membrane.,272,294,-,T,30-10-2025,-,-,-,-
PX113254.1|,polyprotein,5c710362ba38e972a30a84c28fcb8d5c,428,TMHMM,TMhelix,Region of a membrane-bound protein predicted to be embedded in the membrane.,131,153,-,T,30-10-2025,-,-,-,-
PX113254.1|,polyprotein,5c710362ba38e972a30a84c28fcb8d5c,428,Phobius,CYTOPLASMIC_DOMAIN,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",230,235,-,T,30-10-2025,-,-,-,-
PX113254.1|,polyprotein,5c710362ba38e972a30a84c28fcb8d5c,428,Phobius,TRANSMEMBRANE,Region of a membrane-bound protein predicted to be embedded in the membrane.,279,300,-,T,30-10-2025,-,-,-,-
PX113254.1|,polyprotein,5c710362ba38e972a30a84c28fcb8d5c,428,Phobius,NON_CYTOPLASMIC_DOMAIN,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",260,278,-,T,30-10-2025,-,-,-,-
PX113254.1|,polyprotein,5c710362ba38e972a30a84c28fcb8d5c,428,Phobius,TRANSMEMBRANE,Region of a membrane-bound protein predicted to be embedded in the membrane.,206,229,-,T,30-10-2025,-,-,-,-
PX113254.1|,polyprotein,5c710362ba38e972a30a84c28fcb8d5c,428,Phobius,NON_CYTOPLASMIC_DOMAIN,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",154,205,-,T,30-10-2025,-,-,-,-
PX113254.1|,polyprotein,5c710362ba38e972a30a84c28fcb8d5c,428,Phobius,CYTOPLASMIC_DOMAIN,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",1,131,-,T,30-10-2025,-,-,-,-
PX113254.1|,polyprotein,5c710362ba38e972a30a84c28fcb8d5c,428,TMHMM,TMhelix,Region of a membrane-bound protein predicted to be embedded in the membrane.,206,228,-,T,30-10-2025,-,-,-,-
PX113254.1|,polyprotein,5c710362ba38e972a30a84c28fcb8d5c,428,Phobius,TRANSMEMBRANE,Region of a membrane-bound protein predicted to be embedded in the membrane.,132,153,-,T,30-10-2025,-,-,-,-
