PP512783_7	6c730a5f1b899a248025d04d9da58dff	80	Gene3D	G3DSA:3.30.70.270	-	2	66	1.0E-6	T	08-11-2025	IPR043128	Reverse transcriptase/Diguanylate cyclase domain	-	Reactome:R-CEL-5655862|Reactome:R-CEL-5696397|Reactome:R-CEL-5696400|Reactome:R-CEL-6782135|Reactome:R-CEL-6782210|Reactome:R-DME-110312|Reactome:R-DME-110320|Reactome:R-DME-5655862|Reactome:R-DME-5656121|Reactome:R-GGA-353503|Reactome:R-HSA-110312|Reactome:R-HSA-110320|Reactome:R-HSA-162585|Reactome:R-HSA-162588|Reactome:R-HSA-162592|Reactome:R-HSA-162594|Reactome:R-HSA-164516|Reactome:R-HSA-164525|Reactome:R-HSA-164843|Reactome:R-HSA-173107|Reactome:R-HSA-175474|Reactome:R-HSA-175567|Reactome:R-HSA-177539|Reactome:R-HSA-180689|Reactome:R-HSA-180910|Reactome:R-HSA-5621480|Reactome:R-HSA-5655862|Reactome:R-HSA-5656121|Reactome:R-HSA-5656169|Reactome:R-HSA-5685942|Reactome:R-HSA-5696397|Reactome:R-HSA-5696400|Reactome:R-HSA-6782135|Reactome:R-HSA-6782210|Reactome:R-HSA-8854214|Reactome:R-MMU-110312|Reactome:R-MMU-110320|Reactome:R-MMU-5655862|Reactome:R-MMU-5656121|Reactome:R-MMU-5656169|Reactome:R-MMU-5685942|Reactome:R-MMU-5696397|Reactome:R-MMU-5696400|Reactome:R-MMU-6782135|Reactome:R-MMU-6782210|Reactome:R-SCE-110312|Reactome:R-SCE-110320|Reactome:R-SCE-5655862|Reactome:R-SCE-5656121|Reactome:R-SCE-5656169|Reactome:R-SPO-110312|Reactome:R-SPO-110320|Reactome:R-SPO-5655862|Reactome:R-SPO-5656121|Reactome:R-SPO-5656169|Reactome:R-SPO-5696397|Reactome:R-SPO-5696400|Reactome:R-SPO-6782135|Reactome:R-SPO-6782210
PP512783_7	6c730a5f1b899a248025d04d9da58dff	80	SUPERFAMILY	SSF56672	DNA/RNA polymerases	10	77	6.43E-12	T	08-11-2025	IPR043502	DNA/RNA polymerase superfamily	-	Reactome:R-CEL-110314|Reactome:R-CEL-5651801|Reactome:R-CEL-5655862|Reactome:R-CEL-5656169|Reactome:R-CEL-5696397|Reactome:R-CEL-5696400|Reactome:R-CEL-6782135|Reactome:R-CEL-6782210|Reactome:R-CEL-69091|Reactome:R-CEL-69166|Reactome:R-CEL-69183|Reactome:R-DDI-110314|Reactome:R-DDI-113501|Reactome:R-DDI-5651801|Reactome:R-DDI-5656169|Reactome:R-DDI-5696397|Reactome:R-DDI-6782135|Reactome:R-DDI-6782210|Reactome:R-DDI-68952|Reactome:R-DDI-68962|Reactome:R-DDI-69091|Reactome:R-DDI-69166|Reactome:R-DDI-69183|Reactome:R-DME-110312|Reactome:R-DME-110314|Reactome:R-DME-110320|Reactome:R-DME-113501|Reactome:R-DME-5651801|Reactome:R-DME-5655862|Reactome:R-DME-5656121|Reactome:R-DME-5656169|Reactome:R-DME-5685939|Reactome:R-DME-5696400|Reactome:R-DME-6782135|Reactome:R-DME-68952|Reactome:R-DME-68962|Reactome:R-DME-69091|Reactome:R-DME-69166|Reactome:R-DME-69183|Reactome:R-DME-9913635|Reactome:R-GGA-353503|Reactome:R-HSA-110312|Reactome:R-HSA-110314|Reactome:R-HSA-110320|Reactome:R-HSA-113501|Reactome:R-HSA-162585|Reactome:R-HSA-162588|Reactome:R-HSA-162592|Reactome:R-HSA-162594|Reactome:R-HSA-163282|Reactome:R-HSA-164516|Reactome:R-HSA-164525|Reactome:R-HSA-164843|Reactome:R-HSA-171319|Reactome:R-HSA-173107|Reactome:R-HSA-174411|Reactome:R-HSA-174414|Reactome:R-HSA-174417|Reactome:R-HSA-174430|Reactome:R-HSA-174437|Reactome:R-HSA-175474|Reactome:R-HSA-175567|Reactome:R-HSA-177539|Reactome:R-HSA-180689|Reactome:R-HSA-180910|Reactome:R-HSA-191859|Reactome:R-HSA-201722|Reactome:R-HSA-2151201|Reactome:R-HSA-2564830|Reactome:R-HSA-5358565|Reactome:R-HSA-5358606|Reactome:R-HSA-5621480|Reactome:R-HSA-5651801|Reactome:R-HSA-5655862|Reactome:R-HSA-5656121|Reactome:R-HSA-5656169|Reactome:R-HSA-5685939|Reactome:R-HSA-5685942|Reactome:R-HSA-5696397|Reactome:R-HSA-5696400|Reactome:R-HSA-6782135|Reactome:R-HSA-6782210|Reactome:R-HSA-6783310|Reactome:R-HSA-68952|Reactome:R-HSA-68962|Reactome:R-HSA-69091|Reactome:R-HSA-69166|Reactome:R-HSA-69183|Reactome:R-HSA-69205|Reactome:R-HSA-8854214|Reactome:R-HSA-918233|Reactome:R-HSA-9609690|Reactome:R-HSA-9610379|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9710421|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678|Reactome:R-HSA-9825895|Reactome:R-HSA-9913635|Reactome:R-MMU-110312|Reactome:R-MMU-110314|Reactome:R-MMU-110320|Reactome:R-MMU-113501|Reactome:R-MMU-163282|Reactome:R-MMU-171319|Reactome:R-MMU-174411|Reactome:R-MMU-174414|Reactome:R-MMU-174417|Reactome:R-MMU-174430|Reactome:R-MMU-174437|Reactome:R-MMU-201722|Reactome:R-MMU-5358565|Reactome:R-MMU-5358606|Reactome:R-MMU-5651801|Reactome:R-MMU-5655862|Reactome:R-MMU-5656121|Reactome:R-MMU-5656169|Reactome:R-MMU-5685939|Reactome:R-MMU-5685942|Reactome:R-MMU-5696397|Reactome:R-MMU-5696400|Reactome:R-MMU-6782135|Reactome:R-MMU-6782210|Reactome:R-MMU-6783310|Reactome:R-MMU-68952|Reactome:R-MMU-68962|Reactome:R-MMU-69091|Reactome:R-MMU-69166|Reactome:R-MMU-69183|Reactome:R-MMU-9913635|Reactome:R-RNO-110314|Reactome:R-RNO-113501|Reactome:R-RNO-171319|Reactome:R-RNO-174411|Reactome:R-RNO-174414|Reactome:R-RNO-174417|Reactome:R-RNO-174430|Reactome:R-RNO-174437|Reactome:R-RNO-201722|Reactome:R-RNO-5358565|Reactome:R-RNO-5358606|Reactome:R-RNO-5651801|Reactome:R-RNO-5656169|Reactome:R-RNO-5685942|Reactome:R-RNO-5696397|Reactome:R-RNO-5696400|Reactome:R-RNO-6782135|Reactome:R-RNO-6782210|Reactome:R-RNO-68952|Reactome:R-RNO-68962|Reactome:R-RNO-69091|Reactome:R-RNO-69166|Reactome:R-RNO-69183|Reactome:R-RNO-9913635|Reactome:R-SCE-110312|Reactome:R-SCE-110320|Reactome:R-SCE-113501|Reactome:R-SCE-163282|Reactome:R-SCE-5655862|Reactome:R-SCE-5656121|Reactome:R-SCE-5656169|Reactome:R-SCE-6782135|Reactome:R-SCE-68952|Reactome:R-SCE-68962|Reactome:R-SCE-69091|Reactome:R-SCE-69166|Reactome:R-SCE-69183|Reactome:R-SPO-110312|Reactome:R-SPO-110314|Reactome:R-SPO-110320|Reactome:R-SPO-113501|Reactome:R-SPO-163282|Reactome:R-SPO-174437|Reactome:R-SPO-5358565|Reactome:R-SPO-5358606|Reactome:R-SPO-5651801|Reactome:R-SPO-5655862|Reactome:R-SPO-5656121|Reactome:R-SPO-5656169|Reactome:R-SPO-5696397|Reactome:R-SPO-5696400|Reactome:R-SPO-6782135|Reactome:R-SPO-6782210|Reactome:R-SPO-68952|Reactome:R-SPO-68962|Reactome:R-SPO-69091|Reactome:R-SPO-69166|Reactome:R-SPO-69183
OP474168_3	a1fb714fbd705d2d9faa5b958f058838	52	MobiDBLite	mobidb-lite	consensus disorder prediction	1	29	-	T	08-11-2025	-	-	-	-
PP512783_34	0b7c1ae07a3c4d619b479fb264b0ec72	50	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	1	26	-	T	08-11-2025	-	-	-	-
PP512783_34	0b7c1ae07a3c4d619b479fb264b0ec72	50	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	49	50	-	T	08-11-2025	-	-	-	-
PP512783_34	0b7c1ae07a3c4d619b479fb264b0ec72	50	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	27	48	-	T	08-11-2025	-	-	-	-
MN036159_3	f95b99be810a457430f95138f31bddf0	63	MobiDBLite	mobidb-lite	consensus disorder prediction	38	63	-	T	08-11-2025	-	-	-	-
PQ110289_3	0cf58eca6ce5977476e8761855faf24c	57	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	1	4	-	T	08-11-2025	-	-	-	-
PQ110289_3	0cf58eca6ce5977476e8761855faf24c	57	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	5	23	-	T	08-11-2025	-	-	-	-
PQ110289_3	0cf58eca6ce5977476e8761855faf24c	57	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	29	48	-	T	08-11-2025	-	-	-	-
PQ110289_3	0cf58eca6ce5977476e8761855faf24c	57	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	5	22	-	T	08-11-2025	-	-	-	-
PQ110289_3	0cf58eca6ce5977476e8761855faf24c	57	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	24	28	-	T	08-11-2025	-	-	-	-
PQ110289_3	0cf58eca6ce5977476e8761855faf24c	57	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	29	48	-	T	08-11-2025	-	-	-	-
PQ110289_3	0cf58eca6ce5977476e8761855faf24c	57	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	49	57	-	T	08-11-2025	-	-	-	-
PQ110289_14	cae154f5aa02504387d2a7207d0ce726	59	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	12	36	-	T	08-11-2025	-	-	-	-
PQ110289_14	cae154f5aa02504387d2a7207d0ce726	59	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	1	11	-	T	08-11-2025	-	-	-	-
PQ110289_14	cae154f5aa02504387d2a7207d0ce726	59	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	37	59	-	T	08-11-2025	-	-	-	-
PQ110289_14	cae154f5aa02504387d2a7207d0ce726	59	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	13	35	-	T	08-11-2025	-	-	-	-
OP474168_2	5ab5870a325c6951e36ffd9fb5f975e1	72	MobiDBLite	mobidb-lite	consensus disorder prediction	12	23	-	T	08-11-2025	-	-	-	-
OP474168_2	5ab5870a325c6951e36ffd9fb5f975e1	72	MobiDBLite	mobidb-lite	consensus disorder prediction	1	56	-	T	08-11-2025	-	-	-	-
PP512783_42	0a559b8e2158dc73958b7e8ce522551a	95	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	10	32	-	T	08-11-2025	-	-	-	-
MN036159_18	e8ea2f5bc72124aed21d9c36a0c1d93d	105	MobiDBLite	mobidb-lite	consensus disorder prediction	10	28	-	T	08-11-2025	-	-	-	-
MN036159_18	e8ea2f5bc72124aed21d9c36a0c1d93d	105	MobiDBLite	mobidb-lite	consensus disorder prediction	1	61	-	T	08-11-2025	-	-	-	-
MN036159_18	e8ea2f5bc72124aed21d9c36a0c1d93d	105	Phobius	SIGNAL_PEPTIDE_N_REGION	N-terminal region of a signal peptide.	1	52	-	T	08-11-2025	-	-	-	-
MN036159_18	e8ea2f5bc72124aed21d9c36a0c1d93d	105	Phobius	SIGNAL_PEPTIDE_C_REGION	C-terminal region of a signal peptide.	64	68	-	T	08-11-2025	-	-	-	-
MN036159_18	e8ea2f5bc72124aed21d9c36a0c1d93d	105	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	69	105	-	T	08-11-2025	-	-	-	-
MN036159_18	e8ea2f5bc72124aed21d9c36a0c1d93d	105	Phobius	SIGNAL_PEPTIDE_H_REGION	Hydrophobic region of a signal peptide.	53	63	-	T	08-11-2025	-	-	-	-
MN036159_18	e8ea2f5bc72124aed21d9c36a0c1d93d	105	Phobius	SIGNAL_PEPTIDE	Signal peptide region	1	68	-	T	08-11-2025	-	-	-	-
OP474168_12	050e95dadf3ee98cfa1b432bca74cbd4	126	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	90	112	-	T	08-11-2025	-	-	-	-
OP474168_12	050e95dadf3ee98cfa1b432bca74cbd4	126	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	1	86	-	T	08-11-2025	-	-	-	-
OP474168_12	050e95dadf3ee98cfa1b432bca74cbd4	126	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	114	126	-	T	08-11-2025	-	-	-	-
OP474168_12	050e95dadf3ee98cfa1b432bca74cbd4	126	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	87	113	-	T	08-11-2025	-	-	-	-
PQ110289_13	92cb5d2a03d1c04bd9a0bee6da1cf82a	67	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	1	39	-	T	08-11-2025	-	-	-	-
PQ110289_13	92cb5d2a03d1c04bd9a0bee6da1cf82a	67	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	67	67	-	T	08-11-2025	-	-	-	-
PQ110289_13	92cb5d2a03d1c04bd9a0bee6da1cf82a	67	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	40	66	-	T	08-11-2025	-	-	-	-
PQ110289_13	92cb5d2a03d1c04bd9a0bee6da1cf82a	67	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	40	62	-	T	08-11-2025	-	-	-	-
MN036159_13	81a5c86f20b4cec3ccd1b102ae7d6697	99	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	69	74	-	T	08-11-2025	-	-	-	-
MN036159_13	81a5c86f20b4cec3ccd1b102ae7d6697	99	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	99	99	-	T	08-11-2025	-	-	-	-
MN036159_13	81a5c86f20b4cec3ccd1b102ae7d6697	99	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	1	45	-	T	08-11-2025	-	-	-	-
MN036159_13	81a5c86f20b4cec3ccd1b102ae7d6697	99	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	45	67	-	T	08-11-2025	-	-	-	-
MN036159_13	81a5c86f20b4cec3ccd1b102ae7d6697	99	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	46	68	-	T	08-11-2025	-	-	-	-
MN036159_13	81a5c86f20b4cec3ccd1b102ae7d6697	99	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	75	98	-	T	08-11-2025	-	-	-	-
MN036159_13	81a5c86f20b4cec3ccd1b102ae7d6697	99	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	74	96	-	T	08-11-2025	-	-	-	-
PP512783_38	9e37131bf4ec5d53b3082fdd9652b175	63	Phobius	NON_CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.	36	63	-	T	08-11-2025	-	-	-	-
PP512783_38	9e37131bf4ec5d53b3082fdd9652b175	63	TMHMM	TMhelix	Region of a membrane-bound protein predicted to be embedded in the membrane.	13	35	-	T	08-11-2025	-	-	-	-
PP512783_38	9e37131bf4ec5d53b3082fdd9652b175	63	Phobius	CYTOPLASMIC_DOMAIN	Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.	1	11	-	T	08-11-2025	-	-	-	-
PP512783_38	9e37131bf4ec5d53b3082fdd9652b175	63	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	12	35	-	T	08-11-2025	-	-	-	-
PP512783_10	4820ae534cc691274c938b7fa9749888	208	Pfam	PF03115	Astrovirus capsid protein nucleoplasmin-like domain	2	140	2.2E-45	T	08-11-2025	IPR004337	Astrovirus capsid protein, inner core domain	-	-
PP512783_10	4820ae534cc691274c938b7fa9749888	208	Gene3D	G3DSA:2.60.120.20	-	1	145	3.1E-49	T	08-11-2025	IPR029053	Viral coat protein subunit	-	-
MN036131_3	fb3c1a81ad3dd3d52565477bd49deabd	549	Gene3D	G3DSA:3.30.70.270	-	293	407	3.6E-8	T	08-11-2025	IPR043128	Reverse transcriptase/Diguanylate cyclase domain	-	Reactome:R-CEL-5655862|Reactome:R-CEL-5696397|Reactome:R-CEL-5696400|Reactome:R-CEL-6782135|Reactome:R-CEL-6782210|Reactome:R-DME-110312|Reactome:R-DME-110320|Reactome:R-DME-5655862|Reactome:R-DME-5656121|Reactome:R-GGA-353503|Reactome:R-HSA-110312|Reactome:R-HSA-110320|Reactome:R-HSA-162585|Reactome:R-HSA-162588|Reactome:R-HSA-162592|Reactome:R-HSA-162594|Reactome:R-HSA-164516|Reactome:R-HSA-164525|Reactome:R-HSA-164843|Reactome:R-HSA-173107|Reactome:R-HSA-175474|Reactome:R-HSA-175567|Reactome:R-HSA-177539|Reactome:R-HSA-180689|Reactome:R-HSA-180910|Reactome:R-HSA-5621480|Reactome:R-HSA-5655862|Reactome:R-HSA-5656121|Reactome:R-HSA-5656169|Reactome:R-HSA-5685942|Reactome:R-HSA-5696397|Reactome:R-HSA-5696400|Reactome:R-HSA-6782135|Reactome:R-HSA-6782210|Reactome:R-HSA-8854214|Reactome:R-MMU-110312|Reactome:R-MMU-110320|Reactome:R-MMU-5655862|Reactome:R-MMU-5656121|Reactome:R-MMU-5656169|Reactome:R-MMU-5685942|Reactome:R-MMU-5696397|Reactome:R-MMU-5696400|Reactome:R-MMU-6782135|Reactome:R-MMU-6782210|Reactome:R-SCE-110312|Reactome:R-SCE-110320|Reactome:R-SCE-5655862|Reactome:R-SCE-5656121|Reactome:R-SCE-5656169|Reactome:R-SPO-110312|Reactome:R-SPO-110320|Reactome:R-SPO-5655862|Reactome:R-SPO-5656121|Reactome:R-SPO-5656169|Reactome:R-SPO-5696397|Reactome:R-SPO-5696400|Reactome:R-SPO-6782135|Reactome:R-SPO-6782210
MN036131_3	fb3c1a81ad3dd3d52565477bd49deabd	549	ProSiteProfiles	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	257	388	9.725327	T	08-11-2025	IPR007094	RNA-directed RNA polymerase, catalytic domain	GO:0003968(InterPro)|GO:0039694(InterPro)	Reactome:R-HSA-191859|Reactome:R-HSA-5621480|Reactome:R-HSA-8854214|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
MN036131_3	fb3c1a81ad3dd3d52565477bd49deabd	549	Pfam	PF00680	Viral RNA-dependent RNA polymerase	127	445	1.8E-25	T	08-11-2025	IPR001205	RNA-directed RNA polymerase, C-terminal domain	GO:0003723(InterPro)|GO:0003968(InterPro)|GO:0006351(InterPro)	Reactome:R-HSA-191859|Reactome:R-HSA-918233|Reactome:R-HSA-9679504|Reactome:R-HSA-9682706|Reactome:R-HSA-9682708|Reactome:R-HSA-9683439|Reactome:R-HSA-9684325|Reactome:R-HSA-9692916|Reactome:R-HSA-9694271|Reactome:R-HSA-9694301|Reactome:R-HSA-9694676|Reactome:R-HSA-9694686|Reactome:R-HSA-9694786|Reactome:R-HSA-9705671|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678
