ID белка,Название семейства/белка,Описание предсказания,Источник предсказания,Вхождение из orf,ORF,Start,End,Source File,id_prefix,start,end
PQ421845.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,246.0,276.0,,PQ421845,3756,6080
PQ421845.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,278.0,297.0,,PQ421845,3756,6080
PQ421845.2|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,134.0,256.0,,PQ421845,2101,3465
PQ421845.2|,-,ps-ssRNAv_Astroviridae_RdRp,CDD,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,57.0,287.0,,PQ421845,2101,3465
PQ421845.2|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,180.0,272.0,,PQ421845,2101,3465
PQ421845.1|,Viral coat protein subunit,-,Gene3D,-,-,8.0,181.0,,PQ421845,159,1940
PQ421845.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,50.0,,PQ421845,159,1940
PQ421845.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,51.0,73.0,,PQ421845,159,1940
PQ421845.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,1.0,36.0,,PQ421845,159,1940
PQ421845.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,7.0,18.0,,PQ421845,159,1940
PQ421845.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,74.0,593.0,,PQ421845,159,1940
PQ421845.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,51.0,73.0,,PQ421845,159,1940
MW853972.1|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,889.0,1110.0,,MW853972,1,3630
MW853972.1|,Alphavirus-like methyltransferase domain,Viral methyltransferase,Pfam,-,1A,6.0,216.0,interpro_выдача/not_annot_targetCDS_ids_pfam_superfamily.csv,MW853972,1,3630
MW853972.1|,(+) RNA virus helicase core domain,Viral superfamily 1 RNA helicase core domain,Pfam,-,1A,437.0,685.0,interpro_выдача/not_annot_targetCDS_ids_pfam_superfamily.csv,MW853972,1,3630
MW853972.1|,"RNA-dependent RNA polymerase, alsuviricetes",RNA dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,897.0,1075.0,,MW853972,1,3630
MW853972.1|,P-loop containing nucleoside triphosphate hydrolase,P-loop containing nucleoside triphosphate hydrolases,SUPERFAMILY,Ha,,430.0,688.0,,MW853972,1,3630
MW853972.1|,P-loop containing nucleoside triphosphate hydrolase,-,Gene3D,-,-,570.0,707.0,,MW853972,1,3630
MW853972.1|,Alphavirus-like methyltransferase domain,Alphavirus-like methyltransferase (MT) domain profile.,ProSiteProfiles,An enzyme that catalyzes the replication of RNA from an RNA template,,1.0,104.0,,MW853972,1,3630
MW853972.1|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,979.0,1088.0,,MW853972,1,3630
MW853972.1|,P-loop containing nucleoside triphosphate hydrolase,-,Gene3D,-,-,433.0,553.0,,MW853972,1,3630
MW853972.1|,(+) RNA virus helicase core domain,(+)RNA virus helicase core domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,407.0,717.0,,MW853972,1,3630
OQ709193.1|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,1538.0,1702.0,,OQ709193,517,7025
OQ709193.1|,Picornavirus capsid,picornavirus capsid protein,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,79.0,197.0,,OQ709193,517,7025
OQ709193.1|,Picornavirus capsid,picornavirus capsid protein,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,361.0,455.0,,OQ709193,517,7025
OQ709193.1|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1716.0,2165.0,,OQ709193,517,7025
OQ709193.1|,P-loop containing nucleoside triphosphate hydrolase,P-loop containing nucleoside triphosphate hydrolases,SUPERFAMILY,Ha,,1188.0,1346.0,,OQ709193,517,7025
OQ709193.1|,-,Positive stranded ssRNA viruses,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,13.0,247.0,,OQ709193,517,7025
OQ709193.1|,"Helicase, superfamily 3, single-stranded DNA/RNA virus",RNA helicase,Pfam,-,1A,1195.0,1298.0,interpro_выдача/not_annot_targetCDS_ids_pfam_superfamily.csv,OQ709193,517,7025
OQ709193.1|,-,Positive stranded ssRNA viruses,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,321.0,720.0,,OQ709193,517,7025
OQ709193.1|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1744.0,2148.0,,OQ709193,517,7025
OQ709193.1|,"Peptidase C3A/C3B, picornaviral",3C cysteine protease (picornain 3C),Pfam,3C-like serine protease motif,1A,1568.0,1692.0,,OQ709193,517,7025
OQ709193.1|,-,Crohivirus_RdRp,CDD,ORF1a and ORF1b; non-structural polyprotein and RdRp,1B,1805.0,2157.0,,OQ709193,517,7025
OQ709193.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,898.0,916.0,,OQ709193,517,7025
OQ709193.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,897.0,,OQ709193,517,7025
OQ709193.1|,Viral coat protein subunit,-,Gene3D,-,-,256.0,503.0,,OQ709193,517,7025
OQ709193.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1456.0,1477.0,,OQ709193,517,7025
OQ709193.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,917.0,1455.0,,OQ709193,517,7025
OQ709193.1|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,1968.0,2082.0,,OQ709193,517,7025
OQ709193.1|,"Helicase/polymerase/peptidase polyprotein, Calicivirus-type",Calicivirus non-structural polyprotein family signature,PRINTS,Capsid precursor protein,2,1189.0,1209.0,,OQ709193,517,7025
OQ709193.1|,"Helicase/polymerase/peptidase polyprotein, Calicivirus-type",Calicivirus non-structural polyprotein family signature,PRINTS,Capsid precursor protein,2,1268.0,1287.0,,OQ709193,517,7025
OQ709193.1|,"Helicase/polymerase/peptidase polyprotein, Calicivirus-type",Calicivirus non-structural polyprotein family signature,PRINTS,Capsid precursor protein,2,1943.0,1958.0,,OQ709193,517,7025
OQ709193.1|,"Helicase/polymerase/peptidase polyprotein, Calicivirus-type",Calicivirus non-structural polyprotein family signature,PRINTS,Capsid precursor protein,2,2036.0,2047.0,,OQ709193,517,7025
OQ709193.1|,Picornavirus/Calicivirus coat protein,rhv_like,CDD,"Non structural gene; 2b like nuclear targetting sequence, serine protease",1A,336.0,496.0,,OQ709193,517,7025
OQ709193.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1478.0,2169.0,,OQ709193,517,7025
OQ709193.1|,Picornavirus/Calicivirus coat protein,rhv_like,CDD,"Non structural gene; 2b like nuclear targetting sequence, serine protease",1A,104.0,245.0,,OQ709193,517,7025
OQ709193.1|,"Peptidase S1, PA clan, chymotrypsin-like fold",-,Gene3D,-,-,1587.0,1703.0,,OQ709193,517,7025
OQ709193.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,246.0,268.0,,OQ709193,517,7025
OQ709193.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,253.0,262.0,,OQ709193,517,7025
OQ709193.1|,Viral coat protein subunit,-,Gene3D,-,-,18.0,251.0,,OQ709193,517,7025
MW924357.1|,"RNA-dependent RNA polymerase, alsuviricetes",RNA dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,6.0,247.0,,MW924357,1,1236
MW924357.1|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,21.0,296.0,,MW924357,1,1236
MW924357.1|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,144.0,253.0,,MW924357,1,1236
PQ055527.1|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1147.0,1331.0,,PQ055527,24,6293
PQ055527.1|,"Icosahedral viral capsid protein, S domain",Viral coat protein (S domain),Pfam,Capsid precursor protein,2,1768.0,1896.0,,PQ055527,24,6293
PQ055527.1|,"RNA-dependent RNA polymerase, alsuviricetes",RNA dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1094.0,1329.0,,PQ055527,24,6293
PQ055527.1|,-,Positive stranded ssRNA viruses,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1714.0,1896.0,,PQ055527,24,6293
PQ055527.1|,Phospholipase A2 domain superfamily,Phospholipase A2 domain,Gene3D,ORF 2,2,1543.0,1618.0,,PQ055527,24,6293
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1493.0,1511.0,,PQ055527,24,6293
PQ055527.1|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1149.0,1262.0,,PQ055527,24,6293
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,887.0,1462.0,,PQ055527,24,6293
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,866.0,886.0,,PQ055527,24,6293
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1512.0,1522.0,,PQ055527,24,6293
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,866.0,888.0,,PQ055527,24,6293
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,730.0,865.0,,PQ055527,24,6293
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1523.0,1546.0,,PQ055527,24,6293
PQ055527.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,219.0,232.0,,PQ055527,24,6293
PQ055527.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,217.0,241.0,,PQ055527,24,6293
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1547.0,2089.0,,PQ055527,24,6293
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1463.0,1481.0,,PQ055527,24,6293
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1482.0,1492.0,,PQ055527,24,6293
PQ055527.1|,Viral coat protein subunit,-,Gene3D,-,-,1714.0,1897.0,,PQ055527,24,6293
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,710.0,729.0,,PQ055527,24,6293
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,709.0,731.0,,PQ055527,24,6293
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,709.0,,PQ055527,24,6293
OQ709192.1|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,22.0,190.0,,OQ709192,80,1588
OQ709192.1|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,204.0,501.0,,OQ709192,80,1588
OQ709192.1|,"Peptidase C3A/C3B, picornaviral",3C cysteine protease (picornain 3C),Pfam,3C-like serine protease motif,1A,11.0,173.0,,OQ709192,80,1588
OQ709192.1|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,219.0,501.0,,OQ709192,80,1588
OQ709192.1|,-,Poliovirus 3D polymerase  Domain 1 (Nucleotidyltransferase),Gene3D,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,409.0,460.0,,OQ709192,80,1588
OQ709192.1|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,461.0,503.0,,OQ709192,80,1588
OQ709192.1|,-,-,Gene3D,-,-,10.0,187.0,,OQ709192,80,1588
OQ709189.1|,P-loop containing nucleoside triphosphate hydrolase,P-loop containing nucleoside triphosphate hydrolases,SUPERFAMILY,Ha,,102.0,255.0,,OQ709189,301,2922
OQ709189.1|,"Helicase, superfamily 3, single-stranded DNA/RNA virus",RNA helicase,Pfam,-,1A,128.0,227.0,interpro_выдача/not_annot_targetCDS_ids_pfam_superfamily.csv,OQ709189,301,2922
OQ709189.1|,"Peptidase C3A/C3B, picornaviral",3C cysteine protease (picornain 3C),Pfam,3C-like serine protease motif,1A,461.0,625.0,,OQ709189,301,2922
OQ709189.1|,"Poliovirus core protein 3a, soluble domain",Soluble domain of poliovirus core protein 3a,SUPERFAMILY,An enzyme that catalyzes the replication of RNA from an RNA template,,351.0,394.0,,OQ709189,301,2922
OQ709189.1|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,648.0,869.0,,OQ709189,301,2922
OQ709189.1|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,666.0,867.0,,OQ709189,301,2922
OQ709189.1|,Poliovirus 3A protein-like,Poliovirus 3A protein like,Pfam,Capsid precursor protein,2,361.0,397.0,,OQ709189,301,2922
OQ709189.1|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,458.0,638.0,,OQ709189,301,2922
OQ709189.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,405.0,427.0,,OQ709189,301,2922
OQ709189.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,431.0,874.0,,OQ709189,301,2922
OQ709189.1|,-,Poliovirus 3D polymerase  Domain 1 (Nucleotidyltransferase),Gene3D,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,712.0,761.0,,OQ709189,301,2922
OQ709189.1|,-,-,Gene3D,-,-,461.0,638.0,,OQ709189,301,2922
OQ709189.1|,"Helicase, superfamily 3, single-stranded RNA virus",Superfamily 3 helicase of positive ssRNA viruses domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,104.0,264.0,,OQ709189,301,2922
OQ709189.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,405.0,430.0,,OQ709189,301,2922
OQ709189.1|,"Poliovirus core protein 3a, soluble domain",-,Gene3D,-,-,347.0,402.0,,OQ709189,301,2922
OQ709189.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,404.0,,OQ709189,301,2922
OQ709189.1|,Picornavirales 3C/3C-like protease domain,Picornavirales 3C/3C-like protease domain profile.,ProSiteProfiles,3C-like serine protease motif,1A,461.0,638.0,,OQ709189,301,2922
PX395425,,,,,,,,,,1,152
PX289196.1|,-,Trypsin-like peptidase domain,Pfam,"Non structural gene; 2b like nuclear targetting sequence, serine protease",1A,485.0,612.0,,PX289196,1,3029
PX289196.1|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,483.0,624.0,,PX289196,1,3029
PX289196.1|,Astrovirus VPg protein,Astrovirus VPg protein,Pfam,-,1A,696.0,789.0,interpro_выдача/not_annot_targetCDS_ids_pfam_superfamily.csv,PX289196,1,3029
PX289196.3|,"Astrovirus capsid protein, inner core domain",Astrovirus capsid protein nucleoplasmin-like domain,Pfam,Capsid,2,12.0,251.0,,PX289196,4589,6703
PX289196.3|,"Capsid polyprotein VP90, C-terminal",C-terminal tail of astrovirus capsid projection or spike,Pfam,An enzyme that catalyzes the replication of RNA from an RNA template,,425.0,665.0,,PX289196,4589,6703
PX289196.2|,"RNA-directed RNA polymerase, C-terminal domain",Viral RNA-dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,2.0,401.0,,PX289196,3284,4570
PX289196.2|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,2.0,421.0,,PX289196,3284,4570
PX289196.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,308.0,330.0,,PX289196,1,3029
PX289196.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,155.0,172.0,,PX289196,1,3029
PX289196.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,151.0,,PX289196,1,3029
PX289196.1|,Zinc finger C2H2-type,Zinc finger C2H2 type domain profile.,ProSiteProfiles,An enzyme that catalyzes the replication of RNA from an RNA template,,981.0,1008.0,,PX289196,1,3029
PX289196.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,334.0,338.0,,PX289196,1,3029
PX289196.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,310.0,333.0,,PX289196,1,3029
PX289196.1|,-,Coil,Coils,-,-,114.0,134.0,,PX289196,1,3029
PX289196.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,345.0,367.0,,PX289196,1,3029
PX289196.1|,-,Coil,Coils,-,-,61.0,98.0,,PX289196,1,3029
PX289196.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,369.0,379.0,,PX289196,1,3029
PX289196.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,339.0,368.0,,PX289196,1,3029
