OP484924/NA/NA/goose/2018	OM100601/NA/AstV-JS02-Goose-0518-20/goose/2020	2.0
OP484924/NA/NA/goose/2018	MW505491/NA/NA/goose/2019	2.0
OP484924/NA/NA/goose/2018	MZ367612/NA/HNNY0620/Muscovy-duck/2020	2.0
OP484924/NA/NA/goose/2018	MT934438/NA/NA/goose/2019	2.0
OP484924/NA/NA/goose/2018	MN428643/NA/AHAU3/goose/2018	2.0
OP484924/NA/NA/goose/2018	OP621335/NA/NA/goose/2021	2.0
OP484924/NA/NA/goose/2018	OM100600/NA/AstV-JS01-Goose-0518-20/goose/2020	2.0
OP484924/NA/NA/goose/2018	MW505490/NA/NA/goose/2019	2.0
OP484924/NA/NA/goose/2018	MT934437/NA/NA/goose/2019	2.0
OP484924/NA/NA/goose/2018	MN428642/NA/GD-AHAU2/goose/2018	2.0
OP484924/NA/NA/goose/2018	OR965521/NA/AAstV-Goose-CHN-2023-MG-23/goose/2023	2.0
OP484924/NA/NA/goose/2018	OP621334/NA/NA/goose/2019	2.0
OP484924/NA/NA/goose/2018	OM100599/NA/AstV-HN05-Goose-0514-20/goose/2020	2.0
OP484924/NA/NA/goose/2018	MW505489/NA/NA/goose/2019	2.0
OP484924/NA/NA/goose/2018	MN307120/NA/AstV-HN03-Goose-0402-19/goose/2019	2.0
OP484924/NA/NA/goose/2018	MN428641/NA/AHAU1/goose/2018	2.0
OP484924/NA/NA/goose/2018	OR958817/NA/AAstV-Goose-CHN-2023-HR2306-1/goose/2023	2.0
OP484924/NA/NA/goose/2018	OP621333/NA/NA/goose-embryo/2019	2.0
OP484924/NA/NA/goose/2018	OM100598/NA/AstV-HN04-Goose-0514-20/goose/2020	2.0
OP484924/NA/NA/goose/2018	MW505488/NA/NA/goose/2019	2.0
OP484924/NA/NA/goose/2018	MN109957/NA/NA/goose/2018	2.0
OP484924/NA/NA/goose/2018	MN307119/NA/AstV-HB02-Goose-0310-19/goose/2019	2.0
OP484924/NA/NA/goose/2018	MN175321/NA/NA/goose/2018	2.0
OP484924/NA/NA/goose/2018	OR906208/NA/HNxy2111/goose/2021	2.0
OP484924/NA/NA/goose/2018	OP946449/NA/GAstV-SDHZ/laying-hens/2022	2.0
OP484924/NA/NA/goose/2018	OP621332/NA/NA/goose/2020	2.0
OP484924/NA/NA/goose/2018	OM100597/NA/AstV-HB06-Goose-1226-19/goose/2019	2.0
OP484924/NA/NA/goose/2018	MW505487/NA/NA/goose/2019	2.0
OP484924/NA/NA/goose/2018	MN109956/NA/NA/goose/2018	2.0
OP484924/NA/NA/goose/2018	MN307118/NA/AstV-HB01-Goose-0123-19/goose/2019	2.0
OP484924/NA/NA/goose/2018	OR906207/NA/HNxy2106/goose/2021	2.0
OP484924/NA/NA/goose/2018	OP621331/NA/NA/goose/2019	2.0
OP484924/NA/NA/goose/2018	OM100596/NA/AstV-HB05-Goose-0812-19/goose/2019	2.0
OP484924/NA/NA/goose/2018	MW505486/NA/NA/goose/2019	2.0
OP484924/NA/NA/goose/2018	MN109955/NA/NA/goose/2018	2.0
OP484924/NA/NA/goose/2018	MN307117/NA/AstV-HN02-Goose-1119-18/goose/2018	2.0
OP484924/NA/NA/goose/2018	OP621330/NA/NA/goose/2021	2.0
OP484924/NA/NA/goose/2018	OM100595/NA/AstV-HB04-Goose-0811-19/goose/2019	2.0
OP484924/NA/NA/goose/2018	MW505485/NA/NA/goose/2019	2.0
OP484924/NA/NA/goose/2018	MN109954/NA/NA/goose/2018	2.0
OP484924/NA/NA/goose/2018	MN307116/NA/AstV-AH02-Goose-0715-18/goose/2018	2.0
FJ434664/NA/NA/duck/2008	FJ434664/NA/NA/duck/2008	3.0
FJ434664/NA/NA/duck/2008	MH712856/NA/NA/duck/2012	3.0
FJ434664/NA/NA/duck/2008	MW217578/NA/DAstV-SDZZ/duck/2020	3.0
FJ434664/NA/NA/duck/2008	MN149395/NA/D390/Jinding-ducks/2013	3.0
FJ434664/NA/NA/duck/2008	PV169360/NA/NA/duck/2024	3.0
FJ434664/NA/NA/duck/2008	MN149394/NA/D200/Jinding-ducks/2013	3.0
FJ434664/NA/NA/duck/2008	OR134528/NA/NA/Muscovy-duck/2022	3.0
FJ434664/NA/NA/duck/2008	OL652659/NA/DAstV-SDWF/duck/2021	3.0
FJ434664/NA/NA/duck/2008	MN149393/NA/D120/Jinding-ducks/2013	3.0
FJ434664/NA/NA/duck/2008	NC_012437/NA/NA/duck/2008	3.0
FJ434664/NA/NA/duck/2008	OR134527/NA/NA/Muscovy-duck/2022	3.0
FJ434664/NA/NA/duck/2008	OR134526/NA/NA/Muscovy-duck/2022	3.0
FJ434664/NA/NA/duck/2008	OR134525/NA/NA/Muscovy-duck/2022	3.0
FJ434664/NA/NA/duck/2008	OR134524/NA/NA/Muscovy-duck/2022	3.0
FJ434664/NA/NA/duck/2008	OR134523/NA/NA/Muscovy-duck/2022	3.0
FJ434664/NA/NA/duck/2008	MN149392/NA/D17/Jinding-ducks/2013	3.0
FJ434664/NA/NA/duck/2008	KY646154/NA/HB2015/Beijing-duck/2015	3.0
FJ434664/NA/NA/duck/2008	OR134522/NA/NA/Muscovy-duck/2022	3.0
FJ434664/NA/NA/duck/2008	OR134521/NA/NA/Muscovy-duck/2022	3.0
FJ434664/NA/NA/duck/2008	OR134520/NA/NA/Muscovy-duck/2022	3.0
FJ434664/NA/NA/duck/2008	OR134519/NA/NA/Muscovy-duck/2022	3.0
FJ434664/NA/NA/duck/2008	FJ919228/NA/NA/duck/NA	3.0
FJ434664/NA/NA/duck/2008	OR134518/NA/NA/Muscovy-duck/2022	3.0
FJ434664/NA/NA/duck/2008	FJ919227/NA/NA/duck/NA	3.0
FJ434664/NA/NA/duck/2008	FJ919226/NA/NA/duck/NA	3.0
FJ434664/NA/NA/duck/2008	FJ919225/NA/NA/duck/NA	3.0
FJ434664/NA/NA/duck/2008	JX439643/NA/NA/duck/2012	3.0
PV793827/NA/AstroviridaeCranefe81/Leucogeranus-leucogeranus/2024	PV793827/NA/AstroviridaeCranefe81/Leucogeranus-leucogeranus/2024	4.0
JF832365/NA/4175/Gallus-gallus/2006	JF832365/NA/4175/Gallus-gallus/2006	5.0
JF832365/NA/4175/Gallus-gallus/2006	OR286521/NA/SDAU2022-2/chicken/2022	5.0
JF832365/NA/4175/Gallus-gallus/2006	OR351273/NA/JS202103/Gallus-gallus/2021	5.0
JF832365/NA/4175/Gallus-gallus/2006	MW684823/NA/Chicken-NLD-2019-V-M-038-astro-4/Gallus-gallus-domesticus-(broiler)/2019	5.0
JF832365/NA/4175/Gallus-gallus/2006	KT886453/NA/CAstV-Poland-G059-2014/Gallus-gallus/2014	5.0
JF832365/NA/4175/Gallus-gallus/2006	PP871812/NA/astro-vt-94/Canis-lupus-familiaris/2014	5.0
JF832365/NA/4175/Gallus-gallus/2006	MW684817/NA/Environment-NLD-2019-VE-7-astro-14/Gallus-gallus-domesticus-(broiler)/2019	5.0
JF832365/NA/4175/Gallus-gallus/2006	MT491732/NA/IBS543-2017/Gallus-gallus/2017	5.0
JF832365/NA/4175/Gallus-gallus/2006	PP871804/NA/astro-vt-86/Canis-lupus-familiaris/2014	5.0
JF832365/NA/4175/Gallus-gallus/2006	MT491731/NA/UPM1019-2018/Gallus-gallus/2018	5.0
JF832365/NA/4175/Gallus-gallus/2006	MT491730/NA/IBS503-2017/Gallus-gallus/2017	5.0
JF832365/NA/4175/Gallus-gallus/2006	OQ685946/NA/CAstV-ck-TZ-Iringa-2151-IM162-2019/Gallus-gallus/2019	5.0
JF832365/NA/4175/Gallus-gallus/2006	MT789787/NA/CAstV-CA-SK-Chicken-19-0981-19/chicken/2019	5.0
JF832365/NA/4175/Gallus-gallus/2006	MT789786/NA/CAstV-CA-SK-Chicken-19-0935-19/chicken/2019	5.0
JF832365/NA/4175/Gallus-gallus/2006	MT789785/NA/CAstV-CA-SK-Chicken-18-0942-18/chicken/2018	5.0
JF832365/NA/4175/Gallus-gallus/2006	MT789784/NA/CAstV-CA-AB-Chicken-17-0823-17/chicken/2017	5.0
JF832365/NA/4175/Gallus-gallus/2006	MT789783/NA/CAstV-CA-AB-Chicken-17-0773b-17/chicken/2017	5.0
JF832365/NA/4175/Gallus-gallus/2006	MT789782/NA/CAstV-CA-AB-Chicken-17-0773a-17/chicken/2017	5.0
JF832365/NA/4175/Gallus-gallus/2006	MT789781/NA/CAstV-CA-AB-Chicken-15-1262d-15/chicken/2015	5.0
JF832365/NA/4175/Gallus-gallus/2006	MT789780/NA/CAstV-CA-AB-Chicken-15-1262c-15/chicken/2015	5.0
JF832365/NA/4175/Gallus-gallus/2006	MT789779/NA/CAstV-CA-AB-Chicken-15-1262b-15/chicken/2015	5.0
JF832365/NA/4175/Gallus-gallus/2006	MT789778/NA/CAstV-CA-AB-Chicken-15-1262a-15/chicken/2015	5.0
JF832365/NA/4175/Gallus-gallus/2006	MT789777/NA/CAstV-CA-AB-Chicken-14-1235d-14/chicken/2014	5.0
JF832365/NA/4175/Gallus-gallus/2006	MT789776/NA/CAstV-CA-AB-Chicken-14-1235c-14/chicken/2014	5.0
JF832365/NA/4175/Gallus-gallus/2006	KY038163/NA/CAstV-INDIA-ANAND-2016/chicken/2016	5.0
JF832365/NA/4175/Gallus-gallus/2006	KX397576/NA/CkP5/chicken/NA	5.0
JF832365/NA/4175/Gallus-gallus/2006	MT789775/NA/CAstV-CA-AB-Chicken-14-1235b-14/chicken/2014	5.0
JF832365/NA/4175/Gallus-gallus/2006	JF414802/NA/GA2011/chicken/2007	5.0
JF832365/NA/4175/Gallus-gallus/2006	KX397575/NA/CC-CkAstV/chicken/NA	5.0
JF832365/NA/4175/Gallus-gallus/2006	MT789774/NA/CAstV-CA-AB-Chicken-14-1235a-14/chicken/2014	5.0
JF832365/NA/4175/Gallus-gallus/2006	MW846319/NA/CAstV-Chicken-CHN-2020-GD202013/chicken/2020	5.0
JF832365/NA/4175/Gallus-gallus/2006	OR571426/NA/SDAU2022-3/chicken/2023	5.0
JF832365/NA/4175/Gallus-gallus/2006	MW684831/NA/Chicken-NLD-2019-V-M-047-astro-4/Gallus-gallus-domesticus-(broiler)/2019	5.0
JF832365/NA/4175/Gallus-gallus/2006	OR286522/NA/SDAU2022-1/chicken/2022	5.0
JF832365/NA/4175/Gallus-gallus/2006	MW684830/NA/Chicken-NLD-2019-V-M-046-astro-12/Gallus-gallus-domesticus-(broiler)/2019	5.0
PV793829/NA/AstroviridaeGoosefe94/Anser-sp-/2024	PV793829/NA/AstroviridaeGoosefe94/Anser-sp-/2024	6.0
PV793828/NA/AstroviridaeGoosefe87/Anser-sp-/2024	PV793828/NA/AstroviridaeGoosefe87/Anser-sp-/2024	7.0
PV093021/NA/NA/Neogale-vison/2023	PV093021/NA/NA/Neogale-vison/2023	8.0
PV093021/NA/NA/Neogale-vison/2023	PV093020/NA/NA/Neogale-vison/2023	8.0
PV093021/NA/NA/Neogale-vison/2023	PV093019/NA/NA/Neogale-vison/2023	8.0
PV093021/NA/NA/Neogale-vison/2023	PV093018/NA/NA/Neogale-vison/2023	8.0
PV093021/NA/NA/Neogale-vison/2023	NC_002470/NA/NA/turkey/NA	8.0
PV093021/NA/NA/Neogale-vison/2023	Y15936/NA/NA/turkey/NA	8.0
PV793826/NA/AstroviridaeCranefe67/Leucogeranus-leucogeranus/2024	PV793826/NA/AstroviridaeCranefe67/Leucogeranus-leucogeranus/2024	9.0
OR924088/NA/NA/Duck/2021	OR924088/NA/NA/Duck/2021	10.0
OR924088/NA/NA/Duck/2021	OR924089/NA/NA/Duck/2021	10.0
OR924088/NA/NA/Duck/2021	OR924087/NA/NA/Duck/2021	10.0
OR924088/NA/NA/Duck/2021	OR924086/NA/NA/Duck/2021	10.0
OR924088/NA/NA/Duck/2021	OR907130/NA/NA/Duck/2022	10.0
OR924088/NA/NA/Duck/2021	OR907129/NA/NA/Duck/2023	10.0
OR924088/NA/NA/Duck/2021	OR907128/NA/NA/Duck/2023	10.0
OR924088/NA/NA/Duck/2021	OR907127/NA/NA/Goose/2023	10.0
OR924088/NA/NA/Duck/2021	OR907126/NA/NA/Duck/2023	10.0
OR924088/NA/NA/Duck/2021	OR907125/NA/NA/Duck/2023	10.0
OR924088/NA/NA/Duck/2021	KJ020899/NA/NA/duck/2013	10.0
MW826483/NA/YSN01/bird/2019	MW826483/NA/YSN01/bird/2019	11.0
MW588064/NA/NA/NA/NA	MW588064/NA/NA/NA/NA	12.0
MW826482/NA/YSN02/bird/2019	MW826482/NA/YSN02/bird/2019	13.0
MT138010/NA/prf037ast2/NA/2018	MT138010/NA/prf037ast2/NA/2018	14.0
MT138010/NA/prf037ast2/NA/2018	MT138011/NA/prf038ast1/NA/2018	14.0
MT138007/NA/ltr178ast1/NA/2018	MT138007/NA/ltr178ast1/NA/2018	15.0
MW588062/NA/NA/NA/NA	MW588062/NA/NA/NA/NA	16.0
MW588062/NA/NA/NA/NA	MW588063/NA/NA/NA/NA	16.0
OQ986679/NA/GEIG/NA/2021	OQ986679/NA/GEIG/NA/2021	17.0
MZ375139/NA/3PE-RDRP-2/Phrynocephalus-erythrurus/2020	MZ375139/NA/3PE-RDRP-2/Phrynocephalus-erythrurus/2020	18.0
PP352010/NA/Hunan-CHN-2022/Pelophylax-nigromaculatus/2022	PP352010/NA/Hunan-CHN-2022/Pelophylax-nigromaculatus/2022	19.0
OQ986609/NA/RHFU/NA/2021/reverse	OQ986609/NA/RHFU/NA/2021/reverse	20.0
OQ986608/NA/RHFU/NA/2021	OQ986608/NA/RHFU/NA/2021	21.0
MW826371/NA/XZN01/bird/2018	MW826371/NA/XZN01/bird/2018	22.0
OQ986607/NA/GEIG/NA/2021	OQ986607/NA/GEIG/NA/2021	23.0
KF753807/NA/NA/NA/2012	KF753807/NA/NA/NA/2012	24.0
KF753807/NA/NA/NA/2012	KF753806/NA/NA/NA/2012	24.0
KF753807/NA/NA/NA/2012	KF753805/NA/NA/NA/2012	24.0
KF753807/NA/NA/NA/2012	KF753804/NA/NA/NA/2012	24.0
OQ986606/NA/GEIG/NA/2021	OQ986606/NA/GEIG/NA/2021	25.0
JX624774/NA/NA/Pekin-duck/NA	JX624774/NA/NA/Pekin-duck/NA	26.0
JX624774/NA/NA/Pekin-duck/NA	OR924092/NA/NA/Duck/2021	26.0
JX624774/NA/NA/Pekin-duck/NA	OR924091/NA/NA/Goose/2021	26.0
JX624774/NA/NA/Pekin-duck/NA	OR924090/NA/NA/Goose/2021	26.0
JX624774/NA/NA/Pekin-duck/NA	OR902760/NA/NA/goose/2023	26.0
JX624774/NA/NA/Pekin-duck/NA	OR902759/NA/NA/goose/2023	26.0
MT138005/NA/hwf041ast1/NA/2018	MT138005/NA/hwf041ast1/NA/2018	27.0
MK096775/NA/PasAstV-3/Passeriformes/2016	MK096775/NA/PasAstV-3/Passeriformes/2016	28.0
MT138002/NA/cra070ast1/NA/2018	MT138002/NA/cra070ast1/NA/2018	29.0
MK096774/NA/PasAstV-2/Passeriformes/2016	MK096774/NA/PasAstV-2/Passeriformes/2016	30.0
PQ893528/NA/NSW-2021/Eolophus-roseicapilla/2021	PQ893528/NA/NSW-2021/Eolophus-roseicapilla/2021	31.0
AF206663/NA/NA/NA/NA	AF206663/NA/NA/NA/NA	32.0
AF206663/NA/NA/NA/NA	EU143851/NA/NA/NA/NA	32.0
AF206663/NA/NA/NA/NA	EU143850/NA/NA/NA/NA	32.0
AF206663/NA/NA/NA/NA	EU143849/NA/NA/NA/NA	32.0
AF206663/NA/NA/NA/NA	EU143848/NA/NA/NA/NA	32.0
AF206663/NA/NA/NA/NA	EU143847/NA/NA/NA/NA	32.0
AF206663/NA/NA/NA/NA	EU143846/NA/NA/NA/NA	32.0
AF206663/NA/NA/NA/NA	EU143845/NA/NA/NA/NA	32.0
AF206663/NA/NA/NA/NA	EU143844/NA/NA/NA/NA	32.0
AF206663/NA/NA/NA/NA	EU143843/NA/NA/NA/NA	32.0
AF206663/NA/NA/NA/NA	NC_005790/NA/NA/NA/NA	32.0
PQ893527/NA/QLD-2021/Alisterus-scapularis/2021	PQ893527/NA/QLD-2021/Alisterus-scapularis/2021	33.0
MT137996/NA/cfe153ast01/NA/2018	MT137996/NA/cfe153ast01/NA/2018	34.0
MT138009/NA/prf037ast1nc/NA/2018	MT138009/NA/prf037ast1nc/NA/2018	35.0
