ID белка,Название семейства/белка,Описание предсказания,Источник предсказания,Вхождение из orf,ORF,Start,End,id_prefix,coords,strand
MW853972.1|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,979.0,1088.0,MW853972,1-3630,+
MW853972.1|,P-loop containing nucleoside triphosphate hydrolase,-,Gene3D,-,-,,,MW853972,1-3630,+
MW853972.1|,(+) RNA virus helicase core domain,(+)RNA virus helicase core domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,407.0,717.0,MW853972,1-3630,+
OQ709193.1|,-,Crohivirus_RdRp,CDD,ORF1a and ORF1b; non-structural polyprotein and RdRp,1B,1805.0,2157.0,OQ709193,517-7025,+
OQ709193.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,898.0,916.0,OQ709193,517-7025,+
OQ709193.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,897.0,OQ709193,517-7025,+
OQ709193.1|,Viral coat protein subunit,-,Gene3D,-,-,,,OQ709193,517-7025,+
OQ709193.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1456.0,1477.0,OQ709193,517-7025,+
OQ709193.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,917.0,1455.0,OQ709193,517-7025,+
OQ709193.1|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,,,OQ709193,517-7025,+
OQ709193.1|,"Helicase/polymerase/peptidase polyprotein, Calicivirus-type",Calicivirus non-structural polyprotein family signature,PRINTS,Capsid precursor protein,2,1189.0,1209.0,OQ709193,517-7025,+
OQ709193.1|,"Helicase/polymerase/peptidase polyprotein, Calicivirus-type",Calicivirus non-structural polyprotein family signature,PRINTS,Capsid precursor protein,2,1268.0,1287.0,OQ709193,517-7025,+
OQ709193.1|,"Helicase/polymerase/peptidase polyprotein, Calicivirus-type",Calicivirus non-structural polyprotein family signature,PRINTS,Capsid precursor protein,2,1943.0,1958.0,OQ709193,517-7025,+
OQ709193.1|,"Helicase/polymerase/peptidase polyprotein, Calicivirus-type",Calicivirus non-structural polyprotein family signature,PRINTS,Capsid precursor protein,2,2036.0,2047.0,OQ709193,517-7025,+
OQ709193.1|,Picornavirus/Calicivirus coat protein,rhv_like,CDD,"Non structural gene; 2b like nuclear targetting sequence, serine protease",1A,336.0,496.0,OQ709193,517-7025,+
OQ709193.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1478.0,2169.0,OQ709193,517-7025,+
OQ709193.1|,Picornavirus/Calicivirus coat protein,rhv_like,CDD,"Non structural gene; 2b like nuclear targetting sequence, serine protease",1A,104.0,245.0,OQ709193,517-7025,+
OQ709193.1|,"Peptidase S1, PA clan, chymotrypsin-like fold",-,Gene3D,-,-,,,OQ709193,517-7025,+
OQ709193.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,246.0,268.0,OQ709193,517-7025,+
OQ709193.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,253.0,262.0,OQ709193,517-7025,+
OQ709193.1|,Viral coat protein subunit,-,Gene3D,-,-,,,OQ709193,517-7025,+
MW924357.1|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,144.0,253.0,MW924357,1-1236,+
PQ055527.1|,Phospholipase A2 domain superfamily,Phospholipase A2 domain,Gene3D,ORF 2,2,1543.0,1618.0,PQ055527,24-6293,+
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1493.0,1511.0,PQ055527,24-6293,+
PQ055527.1|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1149.0,1262.0,PQ055527,24-6293,+
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,887.0,1462.0,PQ055527,24-6293,+
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,866.0,886.0,PQ055527,24-6293,+
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1512.0,1522.0,PQ055527,24-6293,+
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,866.0,888.0,PQ055527,24-6293,+
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,730.0,865.0,PQ055527,24-6293,+
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1523.0,1546.0,PQ055527,24-6293,+
PQ055527.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,219.0,232.0,PQ055527,24-6293,+
PQ055527.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,217.0,241.0,PQ055527,24-6293,+
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1547.0,2089.0,PQ055527,24-6293,+
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1463.0,1481.0,PQ055527,24-6293,+
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1482.0,1492.0,PQ055527,24-6293,+
PQ055527.1|,Viral coat protein subunit,-,Gene3D,-,-,,,PQ055527,24-6293,+
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,710.0,729.0,PQ055527,24-6293,+
PQ055527.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,709.0,731.0,PQ055527,24-6293,+
PQ055527.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,709.0,PQ055527,24-6293,+
OQ709192.1|,-,Poliovirus 3D polymerase  Domain 1 (Nucleotidyltransferase),Gene3D,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,409.0,460.0,OQ709192,80-1588,+
OQ709192.1|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,,,OQ709192,80-1588,+
OQ709192.1|,-,-,Gene3D,-,-,,,OQ709192,80-1588,+
OQ709189.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,405.0,427.0,OQ709189,301-2922,+
OQ709189.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,431.0,874.0,OQ709189,301-2922,+
OQ709189.1|,-,Poliovirus 3D polymerase  Domain 1 (Nucleotidyltransferase),Gene3D,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,712.0,761.0,OQ709189,301-2922,+
OQ709189.1|,-,-,Gene3D,-,-,,,OQ709189,301-2922,+
OQ709189.1|,"Helicase, superfamily 3, single-stranded RNA virus",Superfamily 3 helicase of positive ssRNA viruses domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,104.0,264.0,OQ709189,301-2922,+
OQ709189.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,405.0,430.0,OQ709189,301-2922,+
OQ709189.1|,"Poliovirus core protein 3a, soluble domain",-,Gene3D,-,-,,,OQ709189,301-2922,+
OQ709189.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,404.0,OQ709189,301-2922,+
OQ709189.1|,Picornavirales 3C/3C-like protease domain,Picornavirales 3C/3C-like protease domain profile.,ProSiteProfiles,3C-like serine protease motif,1A,461.0,638.0,OQ709189,301-2922,+
PX395425,,,,An enzyme that catalyzes the replication of RNA from an RNA template,,,,,1-152,+
PX289196.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,308.0,330.0,PX289196,1-3029,+
PX289196.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,155.0,172.0,PX289196,1-3029,+
PX289196.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,151.0,PX289196,1-3029,+
PX289196.1|,Zinc finger C2H2-type,Zinc finger C2H2 type domain profile.,ProSiteProfiles,An enzyme that catalyzes the replication of RNA from an RNA template,,981.0,1008.0,PX289196,1-3029,+
PX289196.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,334.0,338.0,PX289196,1-3029,+
PX289196.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,310.0,333.0,PX289196,1-3029,+
PX289196.1|,-,Coil,Coils,-,-,,,PX289196,1-3029,+
PX289196.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,345.0,367.0,PX289196,1-3029,+
PX289196.1|,-,Coil,Coils,-,-,,,PX289196,1-3029,+
PX289196.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,369.0,379.0,PX289196,1-3029,+
PX289196.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,339.0,368.0,PX289196,1-3029,+
PX289196.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,379.0,401.0,PX289196,1-3029,+
PX289196.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,152.0,172.0,PX289196,1-3029,+
PX289196.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,380.0,402.0,PX289196,1-3029,+
PX289196.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,173.0,309.0,PX289196,1-3029,+
PX289196.1|,"Peptidase S1, PA clan, chymotrypsin-like fold",-,Gene3D,-,-,,,PX289196,1-3029,+
PX289196.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,403.0,1008.0,PX289196,1-3029,+
PX289196.1|,"Peptidase S1, PA clan, chymotrypsin-like fold",-,Gene3D,-,-,,,PX289196,1-3029,+
PX289196.1|,-,Coil,Coils,-,-,,,PX289196,1-3029,+
PX289196.3|,Viral coat protein subunit,-,Gene3D,-,-,,,PX289196,4589-6703,+
PX289196.3|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,1.0,13.0,PX289196,4589-6703,+
PX289196.3|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,1.0,46.0,PX289196,4589-6703,+
PX289196.3|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,14.0,37.0,PX289196,4589-6703,+
PX289196.2|,-,ps-ssRNAv_Astroviridae_RdRp,CDD,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,91.0,339.0,PX289196,3284-4570,+
PX289196.2|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,,,PX289196,3284-4570,+
PX289196.2|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,171.0,305.0,PX289196,3284-4570,+
MZ443626.1|,P-loop containing nucleoside triphosphate hydrolase,-,Gene3D,-,-,,,MZ443626,50-4276,+
MZ443626.1|,(+) RNA virus helicase core domain,(+)RNA virus helicase core domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,572.0,881.0,MZ443626,50-4276,+
MZ443626.1|,Alphavirus-like methyltransferase domain,Alphavirus-like methyltransferase (MT) domain profile.,ProSiteProfiles,An enzyme that catalyzes the replication of RNA from an RNA template,,53.0,266.0,MZ443626,50-4276,+
MZ443626.1|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1141.0,1250.0,MZ443626,50-4276,+
MZ443626.1|,P-loop containing nucleoside triphosphate hydrolase,-,Gene3D,-,-,,,MZ443626,50-4276,+
MZ443626.2|,Viral coat protein subunit,-,Gene3D,-,-,,,MZ443626,4240-5370,+
MZ443626.2|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,36.0,76.0,MZ443626,4240-5370,+
MZ443626.2|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,51.0,60.0,MZ443626,4240-5370,+
OM514376.2|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,435.0,477.0,OM514376,2128-3561,+
OM514376.2|,Viral coat protein subunit,-,Gene3D,-,-,,,OM514376,2128-3561,+
OM514376.1|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,235.0,365.0,OM514376,189-1676,+
OM514376.1|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,,,OM514376,189-1676,+
PQ421854.2|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,345.0,454.0,PQ421854,2096-3460,-
PQ421854.2|,Reverse transcriptase/Diguanylate cyclase domain,-,Gene3D,-,-,,,PQ421854,2096-3460,-
PQ421854.2|,-,ps-ssRNAv_Astroviridae_RdRp,CDD,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,60.0,287.0,PQ421854,2096-3460,-
PQ421854.2|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,326.0,344.0,PQ421854,2096-3460,-
PQ421854.2|,"RNA-directed RNA polymerase, catalytic domain",RdRp of positive ssRNA viruses catalytic domain profile.,ProSiteProfiles,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,134.0,256.0,PQ421854,2096-3460,-
PQ421854.2|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,325.0,PQ421854,2096-3460,-
PQ421854.1|,Viral coat protein subunit,-,Gene3D,-,-,,,PQ421854,154-1935,-
PQ421854.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,50.0,PQ421854,154-1935,-
PQ421854.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,1.0,36.0,PQ421854,154-1935,-
PQ421854.1|,-,consensus disorder prediction,MobiDBLite,Protein sequence is in conflict with the conceptual translation; ORF1b,1B,7.0,18.0,PQ421854,154-1935,-
PQ421854.1|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,74.0,593.0,PQ421854,154-1935,-
PQ421854.1|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,51.0,73.0,PQ421854,154-1935,-
PQ421854.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,221.0,243.0,PQ421854,3751-6069,-
PQ421854.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,349.0,772.0,PQ421854,3751-6069,-
PQ421854.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,1.0,115.0,PQ421854,3751-6069,-
PQ421854.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,221.0,243.0,PQ421854,3751-6069,-
PQ421854.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,302.0,323.0,PQ421854,3751-6069,-
PQ421854.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,244.0,274.0,PQ421854,3751-6069,-
PQ421854.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,276.0,295.0,PQ421854,3751-6069,-
PQ421854.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,302.0,324.0,PQ421854,3751-6069,-
PQ421854.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,142.0,220.0,PQ421854,3751-6069,-
PQ421854.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the cytoplasm.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,296.0,301.0,PQ421854,3751-6069,-
PQ421854.3|,-,"Region of a membrane-bound protein predicted to be outside the membrane, in the extracellular region.",Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,324.0,328.0,PQ421854,3751-6069,-
PQ421854.3|,"Peptidase S1, PA clan, chymotrypsin-like fold",-,Gene3D,-,-,,,PQ421854,3751-6069,-
PQ421854.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,116.0,138.0,PQ421854,3751-6069,-
PQ421854.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,275.0,295.0,PQ421854,3751-6069,-
PQ421854.3|,-,Region of a membrane-bound protein predicted to be embedded in the membrane.,Phobius,ANVgp1; ORF1a linked to ORF1b by ribosomal frameshift,,116.0,141.0,PQ421854,3751-6069,-
PQ421854.3|,-,SignalP-TM,SignalP_GRAM_POSITIVE,non-structural; results from a translational frameshift between ORF1a and ORF1b,,1.0,16.0,PQ421854,3751-6069,-
