Position in alignment, Recombination breakpoint number (200nt win), Upper 99% CI, Lower 99% CI, Upper 95% CI, Lower 95% CI
257,3,220708,4,487323,0,01512516,3,805688,0,09178949
259,3,283308,4,49784,0,01542135,3,838358,0,09299053
261,3,349163,4,493056,0,01595134,3,852716,0,1061802
263,3,418275,4,47171,0,01626661,3,854769,0,1137386
265,3,418214,4,526397,0,01645272,3,887755,0,1129273
267,3,418153,4,536527,0,01663882,3,896772,0,1045345
269,3,414988,4,543298,0,01940013,3,902237,0,1022952
271,3,409933,4,595964,0,01703059,3,900605,0,1086635
273,3,400931,4,608373,0,01714737,3,895774,0,1026422
275,3,391928,4,612157,0,01726107,3,89178,0,1014162
277,3,382926,4,615707,0,01737476,3,887861,0,09752928
279,3,373923,4,619257,0,01748846,3,88104,0,094514
281,3,36492,4,622876,0,01760216,3,882525,0,08808386
283,3,352439,4,64282,0,01785702,3,897666,0,09157918
285,3,337836,4,714995,0,01677687,3,923369,0,1040752
287,3,32459,4,729014,0,0157777,3,983778,0,1129302
289,3,311343,4,71505,0,01671292,4,021091,0,108426
291,3,242473,4,722803,0,01720259,4,027555,0,09984582
293,3,179576,4,732637,0,01809215,4,016236,0,09571788
295,3,117551,4,728271,0,01902353,4,070517,0,0994955
297,3,055526,4,70593,0,01938975,4,072376,0,09913112
299,3,000093,4,774857,0,01593627,4,075773,0,09357406
301,2,951253,4,796868,0,01369778,4,080584,0,08959343
303,2,928443,4,815084,0,01389818,4,052442,0,08777848
305,2,908614,4,825005,0,01393452,4,055383,0,07983699
307,2,875295,4,685242,0,01179306,4,054061,0,07515879
309,2,841305,4,686072,0,01170231,4,027878,0,06967904
311,2,806767,4,659449,0,01161155,3,949473,0,06379524
313,2,783066,4,696067,0,01152079,3,930838,0,06439419
315,2,764328,4,705575,0,01143004,3,939051,0,06458287
317,2,723585,4,642715,0,01133928,3,930727,0,06502073
319,2,687234,4,606438,0,01124852,3,916293,0,06669889
321,2,652903,4,607756,0,01115777,3,819793,0,06764212
323,2,623367,4,597998,0,011019,3,81968,0,06845704
325,2,598627,4,572615,0,01083222,3,794436,0,06950139
327,2,573886,4,547233,0,01064544,3,747751,0,0700391
329,2,549197,4,533051,0,01045866,3,756346,0,07170393
331,2,434986,4,646989,0,01027188,3,772163,0,06846686
333,2,394089,4,67007,0,0100851,3,791169,0,06619886
335,2,354702,4,623153,0,009898316,3,776252,0,06739546
337,2,310436,4,596616,0,009711536,3,733204,0,07030196
339,2,265218,4,633996,0,009524755,3,709766,0,07349303
341,2,221766,4,690234,0,01012448,3,74695,0,05645751
343,2,180148,4,874216,0,01146552,3,724674,0,05441285
345,2,166345,4,854434,0,01158811,3,788746,0,05781053
347,2,15296,4,909144,0,01156703,3,801145,0,06144776
349,2,139591,4,924587,0,01145751,3,817628,0,06534085
351,2,126199,4,915627,0,01123771,3,826833,0,06675764
353,2,116442,4,915655,0,01119613,3,820025,0,06817658
355,2,11037,4,929887,0,01253006,3,810317,0,06959768
357,2,105892,4,87635,0,01268853,3,846827,0,07470567
359,2,103665,4,811084,0,012847,3,887789,0,07580889
361,2,100708,4,77843,0,01317239,3,900392,0,08110607
363,2,096885,4,805079,0,01349778,3,922793,0,0941425
365,2,092197,4,824104,0,01441178,3,941301,0,09511846
367,2,087653,4,819602,0,01455225,3,968544,0,09501567
369,2,083066,4,81871,0,01509263,4,007392,0,09568276
371,2,078453,5,177962,0,01566498,4,06992,0,0964369
373,2,073839,5,174107,0,01720888,4,106192,0,09709158
375,2,069167,5,16678,0,01810708,4,155632,0,09903029
377,2,064436,5,155982,0,01908011,4,171342,0,1035596
379,2,016593,5,171695,0,02022243,4,164469,0,1071805
381,1,953635,5,073749,0,0214832,4,18597,0,09785937
383,1,918739,5,054694,0,02286242,4,174706,0,1111636
385,1,883839,5,049447,0,02471358,4,205312,0,1143431
387,1,850016,5,051095,0,02480378,4,268161,0,1262062
389,1,816969,5,051563,0,02489399,4,296738,0,1288331
391,1,783903,5,075086,0,02498419,4,296344,0,1309991
393,1,75123,5,123259,0,02507771,4,323587,0,1353451
395,1,545519,5,239557,0,02544382,4,376951,0,1341217
397,1,167771,5,230035,0,02548234,4,385814,0,138921
399,1,160588,5,224128,0,02568466,4,413933,0,1386744
401,1,155026,5,220531,0,02577065,4,464004,0,1373898
403,1,148303,5,182191,0,02584914,4,475316,0,1324157
405,1,141567,5,211355,0,02592763,4,562514,0,1301801
407,1,136377,5,214549,0,02600612,4,619678,0,1452838
409,1,136665,5,238065,0,02605451,4,629024,0,1458212
411,1,140087,5,271999,0,0262234,4,638099,0,1463585
413,1,138743,5,343881,0,02651278,4,646904,0,1468958
415,1,138637,5,514701,0,02561434,4,640754,0,1600167
417,1,139213,5,482632,0,02206849,4,633381,0,1745834
419,1,1434,5,440821,0,02257742,4,628981,0,1520597
421,1,127079,5,510386,0,02724869,4,649768,0,1553289
423,1,110759,5,563709,0,02723101,4,660831,0,1534601
425,1,089933,5,618055,0,02722111,4,729186,0,1542839
427,1,069107,5,620947,0,02724278,4,636456,0,1542439
429,1,048281,5,620708,0,02728152,4,627056,0,1519699
431,1,030138,5,576128,0,02718364,4,637076,0,1545353
433,1,014679,5,563472,0,02689114,4,618957,0,1535898
435,0,9992204,5,559408,0,02534077,4,607823,0,1303971
437,0,9837615,5,558624,0,02306558,4,5764,0,129618
439,1,001464,5,564796,0,02316657,4,58406,0,1289117
441,1,00013,5,605474,0,02453123,4,606164,0,1385887
443,0,9992021,5,676625,0,02530203,4,631359,0,1366012
445,1,109858,5,786005,0,02547845,4,621325,0,1348299
447,1,123566,5,823772,0,02565337,4,619182,0,1462465
449,1,10593,5,903073,0,02522937,4,619787,0,1484945
451,1,088295,5,88412,0,02445808,4,527868,0,1405633
453,1,085572,5,976991,0,02585821,4,597096,0,1455015
455,1,097764,5,999975,0,02816742,4,621985,0,1373154
457,1,102333,6,022644,0,02968756,4,656154,0,1438697
459,1,101264,6,054873,0,03001759,4,660529,0,1272107
461,1,0913,6,074003,0,02723971,4,513982,0,1103091
463,1,085977,6,128101,0,02736712,4,618824,0,1086911
465,1,11214,5,789418,0,02469849,4,634769,0,1152568
467,1,138303,5,61259,0,02351166,4,632131,0,1201909
469,1,176014,5,783302,0,02369585,4,614564,0,114089
471,1,216955,5,853255,0,02304349,4,625227,0,1092937
473,1,23807,5,810938,0,0218336,4,623631,0,1224654
475,1,259689,5,769972,0,02153411,4,676207,0,1171969
477,1,285389,5,729072,0,02107081,4,758001,0,1276889
479,1,305404,5,764202,0,0211403,4,826293,0,1451466
481,1,319004,5,847657,0,02190639,4,902655,0,1308272
483,1,329048,5,921419,0,02218685,4,906841,0,1569741
485,1,338971,5,996723,0,02591964,4,901366,0,1798897
487,1,347242,6,088249,0,0305271,4,895568,0,1652696
489,1,355767,6,145227,0,03186252,4,952116,0,1650324
491,1,367488,6,213527,0,03432053,4,954952,0,1648552
493,1,375596,6,264566,0,03677854,4,966257,0,1693375
495,1,383479,6,331661,0,03977581,4,995062,0,1657889
497,1,395212,6,431219,0,04341004,5,026989,0,1633055
499,1,402788,6,493348,0,04585538,5,050075,0,1651131
501,1,412934,6,496388,0,03912205,5,076491,0,1619875
503,1,423619,6,002382,0,03979472,5,09782,0,1653883
505,1,433657,6,020529,0,04051808,5,062552,0,1720012
507,1,442413,6,033981,0,04130318,5,046433,0,1731841
509,1,454102,6,04188,0,04208828,5,072626,0,175439
511,1,463428,6,047351,0,04279808,5,094995,0,1693791
513,1,472673,6,058714,0,0435915,5,093998,0,1630622
515,1,477139,6,065865,0,04438492,5,05904,0,1619062
517,1,481638,6,06732,0,03772404,5,055597,0,1623289
519,1,486137,6,181827,0,03760264,5,119263,0,1665831
521,1,490636,6,320164,0,03760651,5,062329,0,1842103
523,1,495135,6,3656,0,03761037,5,059416,0,1929508
525,1,499634,6,36096,0,03806496,5,053109,0,2082651
527,1,504133,6,356319,0,03897029,5,142238,0,2121629
529,1,547308,6,122169,0,04007502,5,104471,0,2160608
531,1,568853,6,118788,0,03882531,5,078077,0,2200394
533,1,567168,6,092476,0,03979926,5,0498,0,203572
535,1,563972,6,123181,0,04281405,5,035136,0,2056963
537,1,56259,6,176504,0,03923868,5,053355,0,2078206
539,1,564502,6,194475,0,03623356,5,076965,0,2227302
541,1,566472,6,19908,0,03586521,5,077631,0,2215025
543,1,568436,6,066314,0,03551926,5,098704,0,2202748
545,1,570436,6,130466,0,03083203,5,073384,0,2190477
547,1,572438,6,198038,0,02823273,5,101646,0,2178184
549,1,574425,6,142118,0,02563344,5,101513,0,2250531
551,1,576436,6,088494,0,02303415,5,092659,0,2256614
553,1,576903,6,079844,0,0205647,5,08805,0,2292856
555,1,577343,6,077732,0,03277879,5,088567,0,2338005
557,1,576189,6,126288,0,03216631,5,054211,0,2301992
559,1,580475,6,133268,0,0317081,5,052115,0,2184587
561,1,586401,6,085627,0,03165307,5,041007,0,2162012
563,1,595762,6,044744,0,03110056,5,052378,0,2204049
565,1,59812,6,026845,0,03064343,5,038947,0,2116219
567,1,600333,6,015192,0,03001946,5,026848,0,2052861
569,1,60259,6,001993,0,02776063,5,02913,0,1998037
571,1,604874,5,912652,0,02620366,4,951447,0,1835548
573,1,607157,5,912593,0,02508294,4,923688,0,1593178
575,1,633037,5,94373,0,02427513,4,940014,0,1476171
577,1,640487,5,945568,0,02378024,4,855224,0,140049
579,1,647963,5,961315,0,02623175,4,959022,0,1414667
581,1,664356,5,947944,0,0339998,4,979727,0,1450406
583,1,667714,5,946158,0,03848877,4,938506,0,1416032
585,1,671077,5,921221,0,03868143,4,951905,0,1448636
587,1,673363,5,916359,0,03887409,4,936498,0,1464508
589,1,674873,5,917348,0,03906675,4,866322,0,148038
591,1,676401,5,854188,0,03606549,4,828629,0,145452
593,1,710673,5,798998,0,03945207,4,651925,0,1434168
595,1,741808,5,631512,0,04132115,4,631201,0,1403232
597,1,743124,5,441693,0,0408018,4,624487,0,1425637
599,1,74513,5,463939,0,04053046,4,623211,0,1495477
601,1,744943,5,504447,0,04021482,4,592649,0,154314
603,1,94447,5,545899,0,03982085,4,634605,0,1571227
605,2,118284,5,598685,0,03936261,4,610109,0,1536545
607,2,318674,5,651955,0,03883637,4,619061,0,1538038
609,2,423854,5,62641,0,0374846,4,542955,0,1537259
611,2,43961,5,619516,0,03443287,4,593,0,1531277
613,2,448781,5,676711,0,03390391,4,629451,0,1609205
615,2,456963,5,698185,0,03461143,4,594618,0,1671787
617,2,461895,5,705946,0,03531895,4,582404,0,1717566
619,2,451213,5,66785,0,03602647,4,675129,0,1684566
621,2,453407,5,478688,0,03637348,4,722283,0,1691981
623,2,457706,5,455762,0,03656633,4,772346,0,1590169
625,2,478176,5,460935,0,03664282,4,750246,0,1740531
627,2,489627,5,470617,0,03701727,4,757946,0,1710386
629,2,485448,5,404682,0,03737559,4,769021,0,1694688
631,2,498704,5,336067,0,03770813,4,762064,0,168845
633,2,51196,5,328586,0,03804066,4,739119,0,1682211
635,2,525217,5,343661,0,0383732,4,671547,0,1675973
637,2,538473,5,358736,0,03870573,4,650723,0,1669734
639,2,518568,5,373994,0,03899769,4,58574,0,1504599
641,2,517699,5,389219,0,03932005,4,53529,0,1489587
643,2,517463,5,409185,0,04045321,4,547927,0,1510948
645,2,405282,5,433425,0,04119251,4,564555,0,1513353
647,2,349885,5,436428,0,04192723,4,537489,0,1484243
649,2,373216,5,454209,0,04261923,4,479373,0,1469912
651,2,363182,5,473626,0,04326605,4,502186,0,1538263
653,2,322591,5,492999,0,04331132,4,514443,0,1548208
655,2,267086,5,512372,0,04301056,4,518881,0,1558153
657,2,221282,5,531815,0,0427062,4,490478,0,1567606
659,2,183194,5,554813,0,04239353,4,435667,0,1537581
661,2,160416,5,424207,0,04209033,4,44159,0,1754264
663,2,128209,5,382268,0,04178711,4,473997,0,1670352
665,2,139377,5,346559,0,03979232,4,430017,0,160721
667,2,153858,5,3379,0,03931624,4,380184,0,166708
669,2,15784,5,333857,0,0395892,4,352781,0,1654
671,2,173947,5,326223,0,03957915,4,334531,0,1622254
673,2,304944,5,305692,0,04289142,4,290683,0,1593581
675,2,436824,5,291982,0,04527954,4,257636,0,1175995
677,3,18771,5,336765,0,03100836,4,214986,0,1152406
679,3,468243,5,341109,0,02780492,4,188144,0,1144694
681,3,755191,5,331696,0,02776527,4,123876,0,1150462
683,4,014748,5,318902,0,027723,4,200126,0,1166476
685,4,061764,5,305834,0,02768917,4,191326,0,1186999
687,4,087061,5,296195,0,03353162,4,234981,0,1213766
689,4,125749,5,296097,0,04030268,4,319479,0,1474495
691,4,161845,5,334867,0,04243694,4,365877,0,1552562
693,4,195566,5,49658,0,04437436,4,555248,0,1739682
695,4,225812,5,544647,0,04732831,4,604238,0,1782478
697,4,25062,5,566285,0,05031886,4,615222,0,1933727
699,4,284754,5,622408,0,0533094,4,731948,0,2004306
701,4,304861,5,693781,0,05629994,4,785345,0,220685
703,4,305074,5,712125,0,05951865,4,82919,0,2326879
705,4,306613,5,725188,0,06127443,4,857961,0,2408394
707,4,3051,5,544158,0,06133025,4,896241,0,2507678
709,4,300653,5,490474,0,06092403,4,910883,0,2579772
711,4,298572,5,433728,0,06051781,4,925526,0,262247
713,4,296504,5,463736,0,05984319,4,917745,0,2651668
715,4,29925,5,519137,0,05900686,4,929965,0,2678514
717,4,301996,5,573382,0,05472754,4,94701,0,2705359
719,4,304741,5,628279,0,0502439,4,889564,0,2733367
721,4,307487,5,494123,0,04980227,4,878709,0,2759584
723,4,310233,5,581308,0,05088167,4,940896,0,2772664
725,4,312978,5,659595,0,05186653,4,91558,0,2812016
727,4,315724,5,737883,0,04987736,4,901314,0,2815549
729,4,279741,5,744854,0,04866699,4,878995,0,2681641
731,4,265961,5,687931,0,04759409,4,897753,0,2665921
733,4,276222,5,643099,0,04714025,4,892898,0,277244
735,4,284971,5,615481,0,04827715,4,849518,0,2629774
737,4,292944,5,627999,0,05130015,4,844747,0,2530063
739,4,300352,5,626621,0,05354607,4,864282,0,2468174
741,4,352295,5,581694,0,05361539,4,965166,0,2627173
743,4,357783,5,620676,0,05269525,5,013623,0,2719056
745,4,363297,6,014568,0,05152092,5,141583,0,2634675
747,4,370388,5,896582,0,04958689,5,217317,0,2453344
749,4,376119,5,973173,0,04954203,5,223334,0,240852
751,4,381192,5,974362,0,0483677,5,220388,0,2384313
753,4,387831,5,972936,0,04830524,5,21509,0,2384099
755,4,396219,5,971267,0,04824277,5,21018,0,2371889
757,4,40396,5,975585,0,04717803,5,215456,0,2362099
759,4,405115,5,972665,0,04420083,5,206536,0,2352308
761,4,40685,5,971622,0,04359787,5,178128,0,2314888
763,4,405702,5,975436,0,04371079,5,164579,0,2332727
765,4,411118,5,97925,0,0438237,5,160963,0,2341939
767,4,419087,5,985466,0,04393662,5,206858,0,2370154
769,4,427197,6,000379,0,04404953,5,206432,0,2387712
771,4,44418,5,99973,0,04414399,5,276875,0,2425504
773,4,458963,6,003475,0,04475599,5,323704,0,2454517
775,4,443004,5,991931,0,04497509,5,333898,0,2475992
777,4,445531,5,988809,0,04519419,5,304035,0,2497467
779,4,44806,5,985686,0,04539916,5,285795,0,2391737
781,4,44587,6,007243,0,04551845,5,284574,0,2291798
783,4,459678,6,078125,0,04566791,5,290209,0,2237337
785,4,47318,6,135021,0,04591908,5,321784,0,2263785
787,4,485931,6,24628,0,04979041,5,350577,0,24053
789,4,496256,6,27743,0,05480634,5,385727,0,2432426
791,4,504903,6,30969,0,06135285,5,416401,0,2435409
793,4,504887,6,418581,0,07548925,5,562022,0,241382
795,4,483809,6,426149,0,08124054,5,549666,0,2407594
797,4,490077,6,415958,0,07275835,5,573455,0,2281215
799,4,496346,6,417835,0,06878971,5,5758,0,2294234
801,4,503185,6,418035,0,06529616,5,538908,0,2430651
803,4,311473,6,37654,0,06112369,5,610572,0,2391065
805,4,145702,6,406708,0,05802425,5,480764,0,2431432
807,3,9499,6,414342,0,05869273,5,571941,0,2410685
809,3,842989,6,417606,0,06003692,5,486643,0,2407281
811,3,824656,6,430257,0,06242436,5,478944,0,2344445
813,3,820596,6,439226,0,06890179,5,441983,0,228829
815,3,821371,6,447212,0,07395722,5,437126,0,2154786
817,3,815916,6,44865,0,0629597,5,441763,0,2127201
819,3,812985,6,455677,0,06105973,5,448314,0,2167713
821,3,809079,6,452761,0,05847156,5,440753,0,2216762
823,3,812818,6,472303,0,05572092,5,477726,0,222145
825,3,795661,6,501354,0,05589263,5,393085,0,2340167
827,3,776841,6,505679,0,0568422,5,385829,0,2352625
829,3,773652,6,508886,0,05779176,5,364347,0,2368826
831,3,753166,6,503922,0,05878098,5,369979,0,2388696
833,3,732347,6,480562,0,0597702,5,395096,0,2408566
835,3,711193,6,477956,0,06148179,5,41478,0,2460363
837,3,690039,6,479525,0,06319338,5,414834,0,2448306
839,3,668885,6,481094,0,06490497,5,386139,0,2379698
841,3,647731,6,482663,0,06661655,5,399909,0,2374827
843,3,625538,6,483151,0,0663139,5,354344,0,229425
845,3,603707,6,483083,0,06512826,5,3995,0,2222941
847,3,582235,6,483063,0,06394262,5,438393,0,2385426
849,3,513378,6,465209,0,05060995,5,453216,0,2164994
851,3,477886,6,443038,0,05055723,5,439178,0,2106082
853,3,458039,6,428711,0,05050914,5,42762,0,2146801
855,3,438191,6,395759,0,05043831,5,408684,0,2172174
857,3,416265,6,33338,0,05035602,5,376579,0,2166152
859,3,39226,6,22122,0,05027372,5,352183,0,2160131
861,3,358585,6,102946,0,04969306,5,306468,0,2116205
863,3,326442,6,085323,0,04942254,5,264685,0,2106327
865,3,288611,6,068198,0,04915203,5,260336,0,2098323
867,3,247465,6,052074,0,04824751,5,196589,0,2090319
869,3,205271,6,011012,0,04659892,5,14409,0,2082316
871,3,147722,5,930031,0,04661819,5,089131,0,1941435
873,2,99511,5,923252,0,04579793,5,072256,0,192047
875,2,84111,5,914985,0,04494929,5,072568,0,1899506
877,2,064023,5,889404,0,04452566,5,056056,0,1898144
879,1,762974,5,875458,0,04422089,4,989645,0,1874091
881,1,461925,5,861511,0,04391613,4,981697,0,187394
883,1,191823,5,771718,0,03920219,4,946524,0,1873789
885,1,134117,5,718553,0,03825733,4,927663,0,1873639
887,1,099513,5,669655,0,03621475,4,861484,0,1848585
889,1,051266,5,666509,0,02967435,4,722971,0,1733409
891,1,002415,5,537174,0,02426635,4,67958,0,1516152
893,0,9595503,5,273223,0,02219022,4,532382,0,1375476
895,0,9201602,5,253986,0,02056626,4,381281,0,1336352
897,0,8823574,5,248618,0,0189423,4,261955,0,1259834
899,0,8393867,5,236546,0,01731835,4,114196,0,1085943
901,0,8078729,5,170793,0,01126928,3,966601,0,09174749
903,0,7957035,4,866083,0,009205021,3,898052,0,07674582
905,0,7828523,4,856848,0,007680606,3,844871,0,07825474
907,0,7745801,4,843322,0,007385634,3,841272,0,07932778
909,0,7663079,4,844241,0,007261793,3,82099,0,08679659
911,0,7580357,4,846518,0,007137951,3,780709,0,08822265
913,0,7497634,4,844696,0,007014109,3,754292,0,08821005
915,0,7414912,4,829757,0,006890267,3,837028,0,08561569
917,0,733219,4,814479,0,006766425,3,853321,0,08317548
919,0,7249468,4,798631,0,006642583,3,832001,0,06798336
921,0,7166746,4,781162,0,006518741,3,738049,0,0659725
923,0,7084023,4,765007,0,006394899,3,735015,0,06564479
925,0,7001302,4,749872,0,006271057,3,699715,0,0654964
927,0,6918579,4,734737,0,006147215,3,681289,0,07663935
929,0,6835857,4,719603,0,006023373,3,66639,0,07110257
931,0,6747665,4,701088,0,005899531,3,663925,0,06554765
933,0,6635629,4,699296,0,005879829,3,587111,0,0656587
935,0,6538714,4,684242,0,005860127,3,570014,0,06681374
937,0,6449556,4,674294,0,005840425,3,567232,0,06409968
939,0,6351837,4,603801,0,005820723,3,56448,0,06045464
941,0,5808755,4,247743,0,005400987,3,446913,0,04148828
943,0,5730232,4,092013,0,004524554,3,382127,0,0400359
945,0,565145,4,046812,0,00413963,3,247219,0,03869658
947,0,5556897,3,840243,0,003754705,3,090621,0,03105293
949,0,5475943,3,790733,0,002684159,3,020368,0,03091003
951,0,540158,3,786896,0,002668295,2,985847,0,03089631
953,0,5327216,3,78306,0,002652432,2,985426,0,03088259
955,0,5235358,3,779223,0,002636569,2,985965,0,03086886
957,0,5149971,3,775386,0,002620705,2,98554,0,03085514
959,0,5060564,3,758436,0,002604842,2,982491,0,03084142
961,0,4963284,3,756645,0,002588979,2,982272,0,0308277
963,0,4869138,3,754854,0,002573116,2,950285,0,03081397
965,0,4788038,3,753063,0,002557253,2,948002,0,03080025
967,0,4681405,3,702305,0,002541389,2,944395,0,02974189
